stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
7109,7315,SHERBOURNE ST AT THE ESPLANADE,,43.649147,-79.367425,,,,,2
7111,8775,WESTON RD AT VICTORIA BLVD,,43.689501,-79.496398,,,,,1
7112,5861,115 NORFINCH DR,,43.761451,-79.529106,,,,,1
7113,5708,MIDLAND AVE AT HUNTINGWOOD DR,,43.796878,-79.283257,,,,,1
7114,6671,PHARMACY AVE AT BOLSTER AVE,,43.706728,-79.289641,,,,,1
7115,2872,MCCOWAN RD AT FINCH AVE EAST NORTH SIDE,,43.808628,-79.266608,,,,,1
7116,4527,PETROLIA RD AT CANARCTIC DR,,43.776387,-79.488974,,,,,1
7117,3727,HORNER AVE AT SHELDON AVE,,43.602329,-79.542827,,,,,1
7118,5333,LAWRENCE AVE EAST AT WOODCLIFF PL WEST SIDE,,43.738499,-79.337539,,,,,1
7119,10655,THE QUEENSWAY AT LADY BANK RD,,43.624421,-79.511534,,,,,1
7121,5351,LAWRENCE AVE WEST AT CALEDONIA RD WEST SIDE,,43.711463,-79.467181,,,,,1
7122,5806,MT PLEASANT RD AT BROADWAY AVE,,43.711016,-79.391044,,,,,1
7123,2721,ISLINGTON AVE AT INVERNESS AVE,,43.625143,-79.515295,,,,,1
7124,8572,WARDEN AVE AT HOLLIS AVE NORTH SIDE,,43.69319,-79.27306,,,,,1
7126,2443,EVANS AVE AT GAMMA ST,,43.612368,-79.541124,,,,,1
7127,3156,VICTORIA PARK AVE AT SPARKS AVE,,43.808407,-79.338095,,,,,1
7128,11256,DAWES RD AT CRES TOWN RD,,43.696717,-79.297332,,,,,1
7129,5674,MCCOWAN RD AT MELDAZY DR (NORTH) NORTH SIDE,,43.763568,-79.248109,,,,,1
7130,9417,DUFFERIN ST AT STEEPROCK DR,,43.761885,-79.465495,,,,,1
7131,5499,LLOYD MANOR RD AT NORTH HEIGHTS RD,,43.663908,-79.549765,,,,,1
7132,1102,GERRARD ST EAST AT PARLIAMENT ST,,43.662056,-79.36677,,,,,2
7133,3305,BARKDENE HILL AT GRADWELL DR,,43.715862,-79.23611,,,,,2
7134,4047,KEELE ST AT WHITBURN CRES,,43.736829,-79.484363,,,,,2
7135,4755,AIRPORT RD AT RIPON ST SOUTH SIDE,,43.705849,-79.645272,,,,,2
7136,11696,BROCKPORT DR AT BELFIELD RD NORTH SIDE,,43.699971,-79.587938,,,,,2
7137,390,BIRCHMOUNT RD AT CASS AVE,,43.778843,-79.29695,,,,,1
7138,7369,ST PHILLIPS RD AT DIXON RD,,43.700008,-79.534419,,,,,1
7139,10181,DUNDAS ST WEST AT GRACE ST,,43.65058,-79.414219,,,,,2
7140,6544,MARLEE AVE AT GLENGROVE AVE SOUTH SIDE,,43.710508,-79.444491,,,,,1
7141,625,BRIMLEY RD AT EGLINTON AVE EAST NORTH SIDE,,43.737153,-79.24827,,,,,1
7142,6951,RIVERDALE AVE AT CARLAW AVE,,43.670865,-79.34355,,,,,1
7143,3213,YONGE ST AT BLOOR ST EAST NORTH SIDE (BLOOR STATION),,43.670814,-79.386882,,,,,1
7144,5141,LAIRD DR AT INDUSTRIAL ST,,43.707193,-79.362133,,,,,1
7145,14250,WARDEN AVE AT CACHET PKWY (SOUTH),,43.888521,-79.342407,,,,,2
7146,4872,CHISHOLM AVE AT EPSOM AVE,,43.692288,-79.30495,,,,,1
7147,7382,VAN HORNE AVE AT CLIPPER RD,,43.78872,-79.331783,,,,,1
7149,3009,PARK ST AT ATLEE AVE,,43.711493,-79.250695,,,,,2
7150,5633,MARTIN GROVE RD AT RACINE RD,,43.716515,-79.582135,,,,,1
7151,659,BROADVIEW AVE AT POTTERY RD SOUTH SIDE,,43.683555,-79.357141,,,,,1
7152,5889,400 OAKDALE RD,,43.748826,-79.526966,,,,,1
7153,14149,7074 WARDEN AVE AT PLAZA NORTH OF STEELES,,43.82202,-79.324926,,,,,1
7154,5690,MIDLAND AVE AT MIDWEST RD (NORTH),,43.765682,-79.270365,,,,,1
7155,2962,MORNINGSIDE AVE AT OPPOSITE MORNINGSIDE PARK,,43.780882,-79.19135,,,,,2
7156,8333,SUTHERLAND DR AT ROLPH RD,,43.700225,-79.367249,,,,,1
7157,6491,KINGSTON RD AT MANSE RD,,43.775004,-79.177745,,,,,1
7161,8584,WARDEN AVE AT LUPIN DR NORTH SIDE,,43.765656,-79.302037,,,,,1
7162,8132,SPADINA AVE AT SUSSEX AVE SOUTH SIDE,,43.664262,-79.402755,,,,,1
7163,12161,ATKINSON AVE AT CENTRE ST,,43.812488,-79.443473,,,,,1
7164,1832,DANFORTH AVE AT DAWES RD,,43.689422,-79.296613,,,,,1
7165,6307,140 COMMANDER BLVD,,43.794913,-79.268649,,,,,1
7166,14080,PARK LAWN RD AT GARDINER EXPRESSWAY (EB OFF RAMP),,43.625738,-79.485789,,,,,1
7167,157,BATHURST ST AT INVERMAY AVE,,43.741625,-79.435162,,,,,1
7168,3209,YONGE ST AT ALEXANDER ST,,43.662768,-79.383555,,,,,1
7169,2916,MIDLAND AVE AT ST CLAIR AVE EAST SOUTH SIDE,,43.718418,-79.251305,,,,,1
7170,9436,NORTH RIVERMEDE RD AT RIVERMEDE RD,,43.81228,-79.483619,,,,,1
7171,2146,DUNDAS ST WEST AT BEVERLEY ST,,43.653716,-79.393956,,,,,2
7172,8437,VICTORIA PARK AVE AT CASSANDRA BLVD,,43.754217,-79.313837,,,,,1
7173,6955,400 ROCKCLIFFE BLVD (ROCKCLIFFE MIDDLE SCHOOL),,43.674478,-79.488387,,,,,2
7174,247,BAY ST AT FRONT ST WEST (UNION STATION),,43.64585,-79.378928,,,,,1
7175,3692,GRENOBLE DR AT SPANBRIDGE RD NORTH SIDE,,43.713282,-79.326761,,,,,1
7176,5720,MIDLAND AVE AT MCNICOLL AVE,,43.814424,-79.292026,,,,,1
7177,10621,NORTH QUEEN ST AT THE QUEENSWAY NORTH SIDE,,43.615098,-79.556378,,,,,2
7178,4093,KENNEDY RD AT LANDSEER RD SOUTH SIDE,,43.734703,-79.269134,,,,,1
7179,7089,SCARLETT RD AT EGLINTON AVE WEST,,43.684137,-79.511747,,,,,1
7180,8271,STEELES AVE WEST AT FENMAR DR EAST SIDE,,43.766597,-79.563772,,,,,1
7181,5881,131 OAKDALE RD,,43.742735,-79.525926,,,,,1
7182,106,BATHURST ST AT CHABAD GATE,,43.79928,-79.447256,,,,,1
7183,6751,PHARMACY AVE AT ST CLAIR AVE EAST,,43.709661,-79.290728,,,,,1
7184,5821,MT PLEASANT RD AT GOLFDALE RD,,43.733055,-79.399451,,,,,2
7185,7270,SHEPPARD AVE WEST AT BRYANT ST WEST SIDE,,43.75454,-79.44377,,,,,1
7186,2187,DUNDAS ST WEST AT SHERIDAN AVE,,43.649808,-79.433523,,,,,2
7187,5969,OSSINGTON AVE AT HALLAM ST,,43.66778,-79.427989,,,,,1
7188,8693,WESTON RD AT AURA LEA BLVD,,43.723253,-79.536848,,,,,2
7190,2239,EGLINTON AVE EAST AT BAYVIEW AVE,,43.711241,-79.376821,,,,,1
7191,2384,OPPOSITE 4119 EGLINTON AVE WEST,,43.683494,-79.516855,,,,,1
7192,6783,PRINCE EDWARD DR SOUTH AT KINGSLEA GARDENS,,43.640709,-79.501978,,,,,1
7193,11914,FRONT ST EAST AT PARLIAMENT ST,,43.651452,-79.362888,,,,,1
7194,8246,STEELES AVE EAST AT WILLOWDALE AVE,,43.799161,-79.414592,,,,,1
7195,11106,THREE VALLEYS DR AT GROVELAND CRES,,43.751653,-79.335095,,,,,1
7196,6263,BERRY RD AT PRINCE EDWARD DR SOUTH,,43.634872,-79.499255,,,,,1
7199,2892,MCNICOLL AVE AT LESLIE ST,,43.801447,-79.370457,,,,,1
7200,8911,WOODBINE AVE AT COLUMBINE AVE,,43.671861,-79.307149,,,,,2
7201,6649,ST JAMES AVE SOUTH SIDE,,43.669658,-79.370245,,,,,1
7202,6895,THE QUEENSWAY AT ISLINGTON AVE,,43.62378,-79.514484,,,,,1
7203,13622,FLEMINGTON RD AT DYNASTY LANE,,43.718832,-79.44675,,,,,1
7204,2423,EMMETT AVE AT VERONA AVE,,43.688597,-79.503992,,,,,1
7206,4721,WYNFORD DR AT EGLINTON AVE EAST,,43.72506,-79.325722,,,,,1
7207,1801,OPPOSITE 205 CUMMER AVE,,43.789039,-79.408234,,,,,1
7208,3181,WILMINGTON AVE AT FINCH AVE WEST SOUTH SIDE,,43.769397,-79.460388,,,,,1
7209,3230,YONGE ST AT COLLEGE PARK,,43.659946,-79.382607,,,,,1
7210,9464,COSBURN AVE AT COXWELL AVE,,43.69422,-79.327823,,,,,1
7211,4156,KING ST WEST AT BATHURST ST,,43.644066,-79.402301,,,,,2
7212,8187,ST CLAIR AVE WEST AT WARREN RD EAST SIDE,,43.685651,-79.40578,,,,,1
7213,4653,SYMINGTON AVE AT ADRIAN AVE,,43.667836,-79.452174,,,,,1
7214,9852,MURISON BLVD AT USHERWOOD CRT EAST SIDE,,43.79976,-79.20604,,,,,1
7216,5459,LESLIE ST AT MARSHFIELD CRT,,43.732087,-79.355216,,,,,2
7217,3069,QUEEN ST EAST AT SACKVILLE ST,,43.656347,-79.361347,,,,,2
7218,9146,4148 JANE ST,,43.759571,-79.518404,,,,,1
7219,5943,OCONNOR DR AT WOODBINE AVE WEST SIDE,,43.699962,-79.319565,,,,,1
7220,4229,KINGSTON RD AT GUILDWOOD PKWY EAST SIDE,,43.74987,-79.205505,,,,,1
7221,14092,PEARSON AIRPORT TERMINAL 1 (GROUND LEVEL COLUMN R4),,43.681602,-79.611827,,,,,1
7222,9452,COSBURN AVE AT LINSMORE CRES,,43.692571,-79.334938,,,,,1
7223,314,BAYVIEW AVE AT RUDDINGTON DR SOUTH SIDE,,43.787765,-79.392772,,,,,1
7224,6901,1611 THE QUEENSWAY,,43.616902,-79.543881,,,,,1
7225,6703,PHARMACY AVE AT FINCH AVE EAST,,43.794087,-79.325709,,,,,1
7226,8741,WESTON RD AT LANYARD RD,,43.748182,-79.541428,,,,,1
7227,4779,AVENUE RD AT GLENGROVE AVE WEST,,43.716861,-79.413197,,,,,2
7229,9398,EVANS AVE AT OURLAND AVE,,43.619088,-79.509222,,,,,2
7230,12343,CONCORD AVE AT BLOOR ST WEST,,43.66188,-79.426954,,,,,1
7232,4432,LEPAGE CRT AT KEELE ST,,43.75818,-79.489162,,,,,1
7233,10243,MIDDLEFIELD RD AT NEWMILL GATE,,43.825168,-79.264086,,,,,1
7234,3046,QUEEN ST EAST AT EMPIRE AVE,,43.660009,-79.344519,,,,,2
7235,2737,JANE ST AT HARDING AVE,,43.699766,-79.503064,,,,,1
7236,13597,CRANSTON PARK AVE AT ISAAC MURRAY AVE,,43.868026,-79.529854,,,,,2
7237,8650,WELLESWORTH DR AT FAVERSHAM CRES NORTH SIDE,,43.65877,-79.579372,,,,,1
7238,9079,YORK MILLS RD AT LOCHINVAR CRES,,43.757594,-79.339251,,,,,2
7239,9623,MCCOWAN RD AT TRITON RD,,43.775547,-79.252825,,,,,1
7240,658,BROADVIEW AVE AT O'CONNOR DR,,43.691678,-79.35564,,,,,1
7241,11719,1155 ALBION RD,,43.737621,-79.568135,,,,,1
7242,1856,DANFORTH RD AT MEDFORD AVE,,43.699138,-79.273576,,,,,2
7244,10956,LITTLES RD AT SEWELLS RD,,43.819059,-79.205374,,,,,1
7245,5170,LAKE SHORE BLVD WEST AT FIFTH ST,,43.601164,-79.503109,,,,,2
7247,9207,FORTHBRIDGE CRES AT CALVINGTON DR,,43.727804,-79.504188,,,,,2
7248,3427,CHESSWOOD DR AT CHAMPAGNE DR,,43.76441,-79.476664,,,,,1
7249,7652,DUFFERIN ST AT GLEN SHIELDS AVE (NORTH) SOUTH SIDE,,43.801291,-79.473655,,,,,1
7250,3422,4050 CHESSWOOD DR,,43.758235,-79.477158,,,,,1
7251,1891,DAWES RD AT DONORA DR SOUTH SIDE,,43.700205,-79.297065,,,,,1
7252,3349,BOROUGH DR AT PROGRESS AVE SOUTH SIDE,,43.775288,-79.261343,,,,,1
7253,8674,THE WEST MALL AT EVA RD,,43.639162,-79.564614,,,,,1
7255,3861,4800 JANE ST,,43.771097,-79.520987,,,,,1
7256,10996,BAYVIEW AVE AT FIFESHIRE RD (NORTH),,43.760787,-79.3868,,,,,1
7257,4979,DIXON RD AT CITY VIEW DR,,43.690406,-79.576878,,,,,1
7258,129,BATHURST ST AT DUPONT ST,,43.673252,-79.414469,,,,,1
7259,983,DUFFERIN ST AT STANSTEAD DR,,43.763061,-79.465479,,,,,1
7260,342,BELLAMY RD NORTH AT BEN ALDER DR,,43.760108,-79.23627,,,,,1
7261,3093,REXLEIGH DR AT FERRIS RD NORTH SIDE,,43.703038,-79.30481,,,,,1
7262,6058,SHEPPARD AVE WEST AT ARLETA AVE,,43.741654,-79.501294,,,,,1
7263,8766,WESTON RD AT SHEPPARD AVE WEST,,43.733476,-79.538017,,,,,1
7264,2154,DUNDAS ST WEST AT CHESTNUT ST,,43.655337,-79.385866,,,,,2
7265,1305,MCCOWAN RD AT MARTINDALE RD,,43.732749,-79.235506,,,,,2
7266,2755,KENNEDY RD AT CORVETTE AVE,,43.725371,-79.26515,,,,,1
7267,119,BATHURST ST AT DELL PARK AVE SOUTH SIDE,,43.717397,-79.429423,,,,,1
7268,5041,EAST AVE AT RIDGEWOOD RD NORTH SIDE,,43.792293,-79.136425,,,,,2
7269,4278,KIPLING AVE AT ROWNTREE RD,,43.750835,-79.585581,,,,,1
7270,4816,BRIMLEY RD AT BRIMWOOD BLVD,,43.810918,-79.279576,,,,,1
7271,11939,IAN MACDONALD BLVD AT THE CHIMNEYSTACK RD,,43.776214,-79.500541,,,,,2
7272,6737,PHARMACY AVE AT PINEMEADOW BLVD,,43.792631,-79.324862,,,,,1
7273,5414,LAWRENCE AVE WEST AT WESTON RD,,43.699938,-79.516794,,,,,1
7274,4419,LAWRENCE AVE EAST AT LING RD,,43.769052,-79.182985,,,,,1
7275,2464,FAYWOOD BLVD AT BAINBRIDGE AVE,,43.74824,-79.449809,,,,,2
7276,5705,MIDLAND AVE AT GOODLAND GATE,,43.779139,-79.275392,,,,,1
7277,1163,50 CORDOVA AVE,,43.647746,-79.524319,,,,,1
7279,5791,MORTIMER AVE AT PAPE AVE,,43.685848,-79.347259,,,,,1
7281,5500,LLOYD MANOR RD AT PRINCESS MARGARET BLVD,,43.667434,-79.552096,,,,,2
7282,9367,MCCOWAN RD AT SANDHURST CIR (NORTH),,43.81183,-79.269353,,,,,1
7283,3456,CORONATION DR AT WALLSEND DR,,43.764563,-79.167266,,,,,1
7285,3658,GLENCAIRN AVE AT HAVEN RD EAST SIDE,,43.706103,-79.458064,,,,,1
7286,997,DUPONT ST AT BATHURST ST,,43.67322,-79.414199,,,,,1
7287,7001,ROYAL YORK RD AT HILLSIDE AVE,,43.610155,-79.495924,,,,,1
7289,2164,DUNDAS ST WEST AT GLADSTONE AVE,,43.649536,-79.430007,,,,,2
7290,9967,LAWRENCE AVE EAST AT STOTTS TERR,,43.782985,-79.12804,,,,,2
7291,13635,MARKHAM RD AT NEW DELHI DR,,43.847625,-79.253436,,,,,1
7292,7157,SHEPPARD AVE EAST AT BLUE RIDGE RD,,43.769562,-79.374399,,,,,2
7294,1300,MCCOWAN RD AT INVERGORDON AVE,,43.787312,-79.257086,,,,,1
7295,9457,BARRINGTON AVE AT SECORD AVE,,43.692446,-79.302221,,,,,1
7296,11253,OPPOSITE 65 PASSMORE AVE,,43.819635,-79.299689,,,,,1
7297,4879,CHURCH ST AT GRATTAN ST,,43.705602,-79.519985,,,,,2
7298,6189,THE WESTWAY AT HARTSDALE DR,,43.688099,-79.544872,,,,,2
7299,2108,DUFFERIN ST AT WILSON AVE,,43.731809,-79.45869,,,,,1
7300,3870,JANE ST AT CHALKFARM DR (NORTH) SOUTH SIDE,,43.728939,-79.510753,,,,,1
7301,10128,134 PARK LAWN RD,,43.627377,-79.488288,,,,,1
7302,8752,WESTON RD AT BIRDSTONE CRES (NORTH),,43.674018,-79.469132,,,,,1
7303,1292,MCCOWAN RD AT CREE AVE,,43.730811,-79.234982,,,,,2
7304,571,BLOOR ST WEST AT QUEBEC AVE,,43.653139,-79.466816,,,,,1
7305,7923,LAWSON RD AT BRUMWELL ST EAST SIDE,,43.788199,-79.147264,,,,,2
7307,7457,WOODSWORTH RD AT NORTHEY DR (WEST),,43.764979,-79.370221,,,,,1
7308,5431,LESLIE ST AT CLANSMAN BLVD,,43.796446,-79.369365,,,,,1
7309,378,BIRCHMOUNT RD AT BAY MILLS BLVD,,43.783752,-79.299531,,,,,1
7310,11094,SCARBOROUGH GOLF CLUB RD AT CHANDLER DR,,43.764841,-79.216552,,,,,1
7311,2193,DUNDAS ST WEST AT UNIVERSITY AVE (ST PATRICK STATION),,43.65474,-79.388652,,,,,2
7312,11354,EGLINTON AVE WEST AT COMMERCE BLVD,,43.662777,-79.591044,,,,,1
7313,5359,LAWRENCE AVE WEST AT DUCKWORTH ST,,43.703477,-79.500161,,,,,1
7314,3975,KEELE ST AT DENSLEY AVE,,43.702853,-79.476577,,,,,1
7317,148,BATHURST ST AT HARBORD ST,,43.661421,-79.409624,,,,,2
7318,2052,DUFFERIN ST AT GIBSON ST NORTH SIDE,,43.690785,-79.448153,,,,,1
7319,8336,SWEENEY DR AT WYNDCLIFF CRES,,43.735482,-79.31727,,,,,1
7320,11508,HUMBERWOOD BLVD AT HUMBERLINE DR,,43.733445,-79.618525,,,,,1
7321,6858,QUEEN ST WEST AT UNIVERSITY AVE (OSGOODE STATION),,43.650703,-79.386929,,,,,2
7322,3670,GREENWOOD AVE AT DANFORTH AVE SOUTH SIDE,,43.681182,-79.332333,,,,,1
7323,722,CALEDONIA RD AT INNES AVE,,43.681132,-79.457254,,,,,1
7324,8421,VAUGHAN RD AT ST CLAIR AVE WEST NORTH SIDE,,43.683169,-79.42061,,,,,1
7325,7877,JOHN GARLAND BLVD AT MOSQUE CRES (NORTH) NORTH SIDE,,43.732581,-79.592336,,,,,1
7326,9145,JANE ST AT OUTLOOK AVE,,43.678885,-79.496708,,,,,1
7327,1145,HIGHVIEW AVE AT AYLESWORTH AVE,,43.700097,-79.264268,,,,,2
7328,4613,SPADINA RD AT LONSDALE RD,,43.688575,-79.412565,,,,,1
7329,4930,CULFORD RD AT LAWRENCE AVE WEST SOUTH SIDE,,43.705923,-79.487531,,,,,1
7330,6620,6070 KINGSTON RD,,43.783345,-79.169393,,,,,1
7331,8436,VICTORIA PARK AVE AT BRENTON ST,,43.702302,-79.293255,,,,,1
7332,6732,OPPOSITE 3370 PHARMACY AVE,,43.805731,-79.331395,,,,,1
7333,7545,OPPOSITE 50 BETH NEALSON DR,,43.711726,-79.345754,,,,,2
7334,8451,VICTORIA PARK AVE AT EDGE PARK AVE,,43.717496,-79.299522,,,,,1
7335,6495,KINGSTON RD AT MORNINGSIDE AVE,,43.770971,-79.18669,,,,,1
7336,7494,ARROW RD AT DEERHIDE CRES (NORTH),,43.749621,-79.53304,,,,,1
7337,4530,PETROLIA RD AT WILDCAT RD,,43.778386,-79.488463,,,,,1
7338,713,CALEDONIA RD AT CORBY AVE,,43.684567,-79.458578,,,,,2
7339,10921,MIDDLEFIELD RD AT STEELES AVE EAST NORTH SIDE,,43.833448,-79.268016,,,,,1
7340,9806,MCCOWAN RD AT ALTON TOWERS CIR (NORTH),,43.82669,-79.275744,,,,,1
7341,1315,MCCOWAN RD AT SANDHURST CIR (SOUTH),,43.804984,-79.265103,,,,,1
7342,6970,ROYAL YORK RD AT ALLANHURST DR,,43.678895,-79.52504,,,,,1
7343,1045,ELLESMERE RD AT DORMINGTON DR WEST SIDE,,43.777617,-79.226933,,,,,1
7344,10874,SEWELLS RD AT NEILSON RD,,43.806808,-79.218245,,,,,1
7345,6871,THE QUEENSWAY AT ATOMIC AVE,,43.61762,-79.540936,,,,,1
7347,7087,SCARLETT RD AT EDINBOROUGH CRT SOUTH SIDE,,43.672062,-79.50398,,,,,1
7348,1296,MCCOWAN RD AT FINCH AVE EAST,,43.807875,-79.266261,,,,,1
7349,7014,ROYAL YORK RD AT NEWCASTLE ST SOUTH SIDE,,43.616893,-79.498755,,,,,1
7350,7829,HOLLINGER RD AT WATERMAN AVE,,43.711342,-79.315435,,,,,2
7353,8111,SLOANE AVE AT TINDER CRES,,43.727821,-79.310766,,,,,1
7354,3014,PARK LANE CIR AT LAWRENCE AVE EAST,,43.731806,-79.37194,,,,,2
7355,6259,BERRY RD AT GLEN MURRAY DR,,43.635542,-79.495816,,,,,1
7356,347,BELLAMY RD NORTH AT BURNVIEW CRES,,43.753868,-79.234046,,,,,2
7357,417,BIRCHMOUNT RD AT FOXRIDGE DR,,43.721663,-79.274361,,,,,1
7358,1605,590 SUPERTEST RD,,43.776328,-79.476843,,,,,2
7359,1783,COXWELL AVE AT CASCI AVE,,43.677336,-79.320999,,,,,1
7360,7720,ELLESMERE RD AT WARDEN AVE,,43.761428,-79.300399,,,,,1
7361,887,DANFORTH AVE AT EMMOTT AVE,,43.691885,-79.285096,,,,,1
7362,1492,RATHBURN RD AT MEADOWBANK RD,,43.655715,-79.560728,,,,,1
7363,11902,YONGE ST AT QUEENS QUAY EAST NORTH SIDE,,43.642778,-79.375083,,,,,1
7364,7285,SHEPPARD AVE WEST AT HOVE ST,,43.755073,-79.44127,,,,,1
7365,6736,PHARMACY AVE AT PENAIRE ST,,43.702666,-79.287726,,,,,2
7366,9836,MCCOWAN RD AT MILLIKEN WELLS PLAZA,,43.825618,-79.275435,,,,,1
7367,5810,MT PLEASANT RD AT DAVISVILLE AVE,,43.700212,-79.386782,,,,,1
7368,7711,ELLESMERE RD AT PARKINGTON CRES,,43.773202,-79.246366,,,,,1
7369,3736,HULLMAR DR AT HISEY CRES (NORTH),,43.77253,-79.528613,,,,,1
7371,11907,MCCOWAN RD AT HIGHWAY 7,,43.867386,-79.284726,,,,,1
7372,12116,LANGSTAFF RD AT CREDITSTONE RD,,43.813914,-79.522562,,,,,1
7373,10563,WARDEN AVE AT GIBSON DR,,43.824063,-79.325759,,,,,1
7374,536,BLOOR ST WEST AT LANSDOWNE AVE,,43.658446,-79.442553,,,,,1
7375,12076,STEELES AVE EAST AT OPPOSITE WALKWAY TO NORM CRES,,43.832212,-79.269909,,,,,2
7376,6461,HUNTINGWOOD DR AT PHARMACY AVE,,43.781556,-79.320445,,,,,1
7377,8554,WARDEN AVE AT DANFORTH AVE,,43.694563,-79.273861,,,,,1
7378,7148,SHEPPARD AVE EAST AT BARBERRY PL WEST SIDE,,43.767429,-79.38543,,,,,1
7379,1105,GERRARD ST EAST AT RIVER ST,,43.663797,-79.359067,,,,,2
7380,11525,ROYALCREST RD AT CABERNET CIR EAST SIDE,,43.751185,-79.60384,,,,,2
7381,6957,ROCKCLIFFE BLVD AT CORBETT AVE NORTH SIDE,,43.671756,-79.487058,,,,,1
7382,10689,WESTON RD AT HIGHWAY 7,,43.789145,-79.547234,,,,,1
7383,9142,HULLMAR DR AT BLOOMINGTON CRES (EAST),,43.761626,-79.523097,,,,,1
7384,4171,KING ST WEST AT FRASER AVE,,43.639353,-79.425026,,,,,2
7385,3033,QUEEN ST EAST AT BROADVIEW AVE,,43.658985,-79.349558,,,,,2
7386,8548,800 WARDEN AVE,,43.725216,-79.286733,,,,,1
7387,7978,MILLWOOD RD AT MCRAE DR SOUTH SIDE,,43.704672,-79.367684,,,,,1
7388,155,BATHURST ST AT HORSHAM AVE,,43.768433,-79.441531,,,,,1
7389,1514,ROYAL YORK RD AT KING GEORGES RD,,43.650219,-79.512676,,,,,1
7390,2593,FINCH AVE WEST AT DRIFTWOOD AVE,,43.757923,-79.513522,,,,,1
7391,1231,LAWRENCE AVE EAST AT WANLESS CRES (WEST),,43.727159,-79.392146,,,,,2
7392,6870,THE QUEENSWAY AT ALDGATE AVE,,43.629932,-79.486544,,,,,1
7393,4090,KENNEDY RD AT HUNTINGWOOD DR,,43.795016,-79.293227,,,,,1
7394,9236,SHORNCLIFFE AVE AT NEWBRIDGE RD SOUTH SIDE,,43.625815,-79.542151,,,,,1
7395,11384,MORRISH RD AT ELLESMERE RD,,43.790424,-79.173501,,,,,1
7396,8611,WARDEN AVE AT TOWER DR,,43.754296,-79.29822,,,,,1
7397,9248,THIRTIETH ST AT ALHENA AVE,,43.602447,-79.532938,,,,,1
7398,2928,1275 MORNINGSIDE AVE,,43.803438,-79.20009,,,,,1
7399,423,BIRCHMOUNT RD AT HARVEST MOON DR,,43.823799,-79.317901,,,,,2
7400,3388,BROWNS LINE AT WOODBURY RD,,43.599379,-79.544252,,,,,1
7401,6713,PHARMACY AVE AT HUNTINGWOOD DR,,43.781815,-79.320321,,,,,1
7402,6743,PHARMACY AVE AT ROSSCOWAN GATE SOUTH SIDE,,43.785011,-79.321709,,,,,1
7403,531,BLOOR ST WEST AT KINGSCOURT DR,,43.649231,-79.502555,,,,,2
7404,8377,UNDERHILL DR AT BROADLANDS BLVD,,43.743986,-79.326021,,,,,1
7405,4629,ST CLAIR AVE EAST AT SANTAMONICA BLVD,,43.712936,-79.276701,,,,,1
7406,1999,DRIFTWOOD AVE AT FINCH AVE WEST,,43.757889,-79.513247,,,,,1
7407,6946,REXDALE BLVD AT MARTIN GROVE RD,,43.713776,-79.581277,,,,,1
7408,8813,WILLOWDALE AVE AT NORTHWOOD DR,,43.791448,-79.411199,,,,,2
7409,10763,DOVERCOURT RD AT GEARY AVE NORTH SIDE,,43.671087,-79.433238,,,,,2
7410,9285,DREWRY AVE AT MARTHON CRES (EAST),,43.781818,-79.441093,,,,,1
7411,3022,POST RD AT BAYVIEW AVE EAST SIDE,,43.73641,-79.381383,,,,,2
7412,6864,QUEENS QUAY WEST AT REES ST WEST SIDE,,43.638814,-79.38707,,,,,1
7413,11045,ALBION RD AT FINCH AVE WEST,,43.741174,-79.588806,,,,,1
7414,10239,MIDDLEFIELD RD AT PASSMORE AVE,,43.826982,-79.264821,,,,,1
7416,13353,DUFFERIN ST AT DUFFERIN HILL DR,,43.839933,-79.482598,,,,,1
7417,2284,EGLINTON AVE EAST AT LAIRD DR EAST SIDE,,43.713676,-79.363761,,,,,1
7418,2829,LESMILL RD AT VALLEYBROOK DR WEST SIDE,,43.757756,-79.355471,,,,,1
7419,6445,HUNTINGWOOD DR AT GARRYBROOK DR,,43.789171,-79.307138,,,,,1
7421,3471,DAVENPORT RD AT OSLER ST,,43.670382,-79.459179,,,,,1
7422,8939,YONGE BLVD AT DUNSTER AVE NORTH SIDE,,43.739864,-79.413611,,,,,1
7423,9654,185 GRAYDON HALL DR,,43.764245,-79.342213,,,,,1
7424,2241,EGLINTON AVE EAST AT BEACHELL ST,,43.742344,-79.222157,,,,,2
7425,3998,KEELE ST AT CANON JACKSON (HUMBER RIVER HOSPITAL),,43.696812,-79.475456,,,,,1
7426,828,COLLEGE ST AT ELIZABETH ST,,43.660409,-79.387578,,,,,2
7427,4431,LEPAGE CRT AT KEELE ST EAST SIDE,,43.758141,-79.488906,,,,,1
7428,7618,CLAYSON RD AT HUXLEY RD NORTH SIDE,,43.72429,-79.52583,,,,,1
7430,10131,KEELE ST AT KNIGHTSWOOD AVE,,43.845664,-79.510267,,,,,1
7431,1180,JONES AVE AT BAIRD AVE,,43.676657,-79.338684,,,,,1
7432,4034,KEELE ST AT DONEY CRES,,43.796103,-79.498513,,,,,2
7433,2057,DUFFERIN ST AT GORDON ST,,43.646692,-79.430234,,,,,1
7434,6012,34 RIVALDA RD,,43.737167,-79.534962,,,,,2
7435,2441,EVANS AVE AT GAIR DR,,43.610077,-79.55195,,,,,1
